image,Data_,Data_Label,Data_Description
http://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20Mandela%201994.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70012,Nelson Mandela,First President of South Africa and anti-apartheid activist (1918–2013)
http://commons.wikimedia.org/wiki/Special:FilePath/Neville-Chamberlain.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70028,Neville Chamberlain,Prime Minister of the United Kingdom from 1937 to 1940
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Niccol%C3%B2%20Machiavelli.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70067,Niccolò Machiavelli,Italian diplomat and political and military theorist (1469–1527)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Robert%20Fletcher.png,https://snarc-llgc.wikibase.cloud/entity/Q70911,Robert Fletcher,British Member of Parliament (died 1776)
http://commons.wikimedia.org/wiki/Special:FilePath/Postcard-1910%20Strauss%20Richard.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70059,Richard Strauss,German composer and orchestra director
http://commons.wikimedia.org/wiki/Special:FilePath/RM%20Ruck%20standing.png,https://snarc-llgc.wikibase.cloud/entity/Q69134,Richard Ruck,British Army general
http://commons.wikimedia.org/wiki/Special:FilePath/Napoleon%20III%20by%20Mayer%20%26%20Pierson%20c1860.png,https://snarc-llgc.wikibase.cloud/entity/Q71924,Napoleon III,President and Emperor of the French (1808–1873)
http://commons.wikimedia.org/wiki/Special:FilePath/Autoportrait%20de%20F%C3%A9lix%20Nadar%20-%20edit.jpg,https://snarc-llgc.wikibase.cloud/entity/Q71911,Nadar,French photographer and balloonist (1820–1910)
http://commons.wikimedia.org/wiki/Special:FilePath/Author%20T%20Glynne%20Davies%20%281553852%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63330,T. Glynne Davies,"Welsh writer, poet and broadcaster"
http://commons.wikimedia.org/wiki/Special:FilePath/Benfey%2C%20Theodor%20%281809-1881%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57580,Theodor Benfey,German philologist (1809-1881)
http://commons.wikimedia.org/wiki/Special:FilePath/Terence%20cropped.png,https://snarc-llgc.wikibase.cloud/entity/Q57573,Terence,Roman comic playwright
http://commons.wikimedia.org/wiki/Special:FilePath/Telly%20Savalas%20Kojak%201973.JPG,https://snarc-llgc.wikibase.cloud/entity/Q57614,Telly Savalas,American film and television actor and singer (1922–1994)
http://commons.wikimedia.org/wiki/Special:FilePath/Tennessee%20Williams%20NYWTS.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58027,Tennessee Williams,American playwright (1911-1983)
http://commons.wikimedia.org/wiki/Special:FilePath/Tadeusz%20Ko%C5%9Bciuszko.PNG,https://snarc-llgc.wikibase.cloud/entity/Q58145,Tadeusz Kościuszko,"Polish and American military leader, National Hero of Poland and United States of America (1746–1817)"
http://commons.wikimedia.org/wiki/Special:FilePath/Tallulah%20Bankhead%201941.JPG,https://snarc-llgc.wikibase.cloud/entity/Q58113,Tallulah Bankhead,American actress (1902-1968)
http://commons.wikimedia.org/wiki/Special:FilePath/Poet%20Ted%20HughesDCP%202068.JPG,https://snarc-llgc.wikibase.cloud/entity/Q58306,Ted Hughes,English poet and children's writer (1930-1998)
http://commons.wikimedia.org/wiki/Special:FilePath/Terence%20Graham%20Price%201966.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58311,Terry Price,"Welsh rugby union, rugby league and gridiron footballer (1945-1993)"
http://commons.wikimedia.org/wiki/Special:FilePath/T.F.%20Powys.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59461,T. F. Powys,British novelist and short story writer
http://commons.wikimedia.org/wiki/Special:FilePath/White-in-Boston-CollegeII.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62987,T. H. White,English author (1906-1964)
http://commons.wikimedia.org/wiki/Special:FilePath/Y%20Prifardd%20Jim%20Parc%20Nest.JPG,https://snarc-llgc.wikibase.cloud/entity/Q63399,T. James Jones,"Welsh poet, scriptwriter and former Archdruid"
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Stearns%20Eliot%20by%20Lady%20Ottoline%20Morrell%20%281934%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70121,T. S. Eliot,US-born British poet (1888–1965)
http://commons.wikimedia.org/wiki/Special:FilePath/A%20sailor%27s%20life%20under%20four%20sovereigns%20%281899%29%20%2814596403400%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62484,"Sir Robert Williams, 9th Baronet",Member of Parliament (1764-1830)
http://commons.wikimedia.org/wiki/Special:FilePath/Terry%20Cooper%201970.png,https://snarc-llgc.wikibase.cloud/entity/Q70285,Terry Cooper,English footballer (born 1944)
http://commons.wikimedia.org/wiki/Special:FilePath/Terry%20Griffith%201991%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70278,Terry Griffiths,British snooker player
http://commons.wikimedia.org/wiki/Special:FilePath/SirThomasHerbert.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58006,"Sir Thomas Herbert, 1st Baronet","English baronet, traveller, artist and historian (1606–1682)"
http://commons.wikimedia.org/wiki/Special:FilePath/Si%C3%A2n%20Phillips%20in%20%22Crossing%20Borders%22.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58111,Siân Phillips,British actress (1933-)
http://commons.wikimedia.org/wiki/Special:FilePath/Si%C3%A2n%20James%20at%20Canal%20Parade%20Amsterdam%20-%20EuroPride%202016%20-%20PvdA%20%2828225698514%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58544,Siân James,British politician (born 1959)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Thomas%20Hanmer%20by%20Godfrey%20Kneller.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58483,Sir Thomas Hanmer,"4th Baronet Hanmer, Speaker of the House of Commons, and Shakespearean editor"
http://commons.wikimedia.org/wiki/Special:FilePath/Abp%20Sir%20William%20Dawes.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58535,"Sir William Dawes, 3rd Baronet",Archbishop of York; Bishop of Chester; Master of St Catharine's
http://commons.wikimedia.org/wiki/Special:FilePath/Tancred%20Borenius.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59151,Tancred Borenius,Finnish art historian
http://commons.wikimedia.org/wiki/Special:FilePath/Terry%20Eagleton%20in%20Manchester%202008.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59335,Terry Eagleton,"British writer, academic and educator"
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20William%20Brereton%2C%201st%20Baronet.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59287,"Sir William Brereton, 1st Baronet","English writer, politician, and commander in the Parliamentary army (1604-1661)"
http://commons.wikimedia.org/wiki/Special:FilePath/Dilke%2C%20Charles%20Wentworth.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61411,"Sir Wentworth Dilke, 1st Baronet",British politician (1810-1869)
http://commons.wikimedia.org/wiki/Special:FilePath/SirRobertInglis2ndBt.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60944,"Sir Robert Inglis, 2nd Baronet",British politician (1786-1855)
http://commons.wikimedia.org/wiki/Special:FilePath/RobertCotton1626.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60109,"Sir Robert Cotton, 1st Baronet, of Connington",English antiquarian (1571-1631)
http://commons.wikimedia.org/wiki/Special:FilePath/SirRobertPhillimore.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62365,"Sir Robert Phillimore, 1st Baronet",English judge and politician (1810-1885)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Cunliffe.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62374,"Sir Robert Cunliffe, 5th Baronet",British politician (1839-1905)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Sir%20Robert%20Williames%20Vaughan%2C%20Bart.%20M.P.%20for%20the%20County%20of%20Merioneth%20%284674639%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62384,"Sir Robert Vaughan, 2nd Baronet",Welsh landowner and MP
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Sr.%20Robert%20Salusbury%20Cotton%20of%20Lleweney%20in%20the%20County%20of%20Denbigh%20Baronet%20%284672244%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62386,"Sir Robert Cotton, 3rd Baronet",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20Arms%20of%20William%20Gladstone%2C%207th%20Baronet.svg,https://snarc-llgc.wikibase.cloud/entity/Q62434,"Sir William Gladstone, 7th Baronet",British Baronet and scouting leader (1925-2018)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Wilfrid%20Lawson%202nd%20Baronet%20circa%201860.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62436,"Sir Wilfrid Lawson, 2nd Baronet",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/William%20Forbes%20b1739.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62415,"Sir William Forbes, 6th Baronet",Scottish banker (1739-1806)
http://commons.wikimedia.org/wiki/Special:FilePath/Kabdeb%C3%B3%20Tam%C3%A1s.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60164,Tamás Kabdebó,poet and writer (1934-2018)
http://commons.wikimedia.org/wiki/Special:FilePath/Tam%20Dalyell%201991.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60425,Tam Dalyell,Scottish politician (1932-2017)
http://commons.wikimedia.org/wiki/Special:FilePath/CazaletKeir1.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62628,Thelma Cazalet-Keir,British politician (1899-1989)
http://commons.wikimedia.org/wiki/Special:FilePath/Tadhg%20O%20Donnchadha%201902.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63344,Tadhg Ó Donnchadha,Irish writer (1874-1949)
http://commons.wikimedia.org/wiki/Special:FilePath/Wien-%20Parlament-Tacitus.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69562,Tacitus,Roman senator and historian (54-120)
http://commons.wikimedia.org/wiki/Special:FilePath/Portret%20van%20ontwerper%20Tejo%20Remy%20in%20de%20door%20hem%20ontworpen%20melkfleslamp%2C%201995.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70560,Tejo Remy,furniture designer and industrial designer (1960- )
http://commons.wikimedia.org/wiki/Special:FilePath/Shani%20Rhys%20James%20in%202015.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61799,Shani Rhys James,Welsh artist (born 1953)
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Thomas%20MP%2C%20Secretary%20of%20State%20for%20Wales%2C%20opening%20Bryn%20y%20Neuadd%20Hospital%2C%20Llanfairfechan%20%281588098%29%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60533,Peter Thomas,British politician (1920-2008)
http://commons.wikimedia.org/wiki/Special:FilePath/British%20%28English%29%20School%20-%20Sir%20Percy%20Herbert%20%28c.1598%E2%80%931667%29%2C%202nd%20Baron%20Powis%20-%201180923%20-%20National%20Trust.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70985,Percy Herbert,"(c.1597-1667) of Hendon, Mdx. and Powis Castle, Mont"
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Jones%20%281967%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57662,Paul Jones,"British singer, actor, harmonica player, radio personality and television presenter"
http://commons.wikimedia.org/wiki/Special:FilePath/Sidney%20Lee%20002.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57620,Sidney Lee,English biographer and critic
http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Vaughan%20Williams%201913.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q57629,Ralph Vaughan Williams,British composer
http://commons.wikimedia.org/wiki/Special:FilePath/Simone%20Signoret%20%28Harcourt%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57529,Simone Signoret,French actress (1921-1985)
http://commons.wikimedia.org/wiki/Special:FilePath/Simone%20Weil%2004%20%28cropped%29.png,https://snarc-llgc.wikibase.cloud/entity/Q57812,Simone Weil,"French philosopher, Christian mystic, writer and social activist"
http://commons.wikimedia.org/wiki/Special:FilePath/P%20A%20Munch%20photo.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57801,Peter Andreas Munch,Norwegian historian (1810-1863)
http://commons.wikimedia.org/wiki/Special:FilePath/Shirley%20Bassey%20%281971%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57866,Shirley Bassey,Welsh singer
http://commons.wikimedia.org/wiki/Special:FilePath/Percy%20Bysshe%20Shelley%20by%20Alfred%20Clint.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57729,Percy Bysshe Shelley,British romantic poet (1792–1822)
http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20II%20circa%201887b%20transparent.png,https://snarc-llgc.wikibase.cloud/entity/Q57699,Pedro II of Brazil,2nd and final Emperor of Brazil (r. 1831–89)
http://commons.wikimedia.org/wiki/Special:FilePath/Rebecca%20West.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58028,Rebecca West,British feminist and author
http://commons.wikimedia.org/wiki/Special:FilePath/Me%20and%20Ralph%20Steadman.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58094,Ralph Steadman,British cartoonist
http://commons.wikimedia.org/wiki/Special:FilePath/Neukomm.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58157,Sigismund von Neukomm,Austrian composer and pianist
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Sandby%20by%20Francis%20Cotes%20N01943%209.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58493,Paul Sandby,British artist (1725-1809)
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Nash%20woodcut%20CONTEMPORARY%20BRITISH%20ARTISTS%201923.png,https://snarc-llgc.wikibase.cloud/entity/Q58548,Paul Nash,British surrealist painter and war artist (1889-1946)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20William%20Sidney%20Smith%20by%20John%20Eckstein.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58512,Sidney Smith,British naval officer (1764-1840)
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Bowles.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58605,Peter Bowles,English actor (1936–2022)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Paul-Henry%20Mallet.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58660,Paul Henri Mallet,Genevan writer (1730-1807)
http://commons.wikimedia.org/wiki/Special:FilePath/Deschanel.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58947,Paul Deschanel,11th President of the French Republic (1855–1922)
http://commons.wikimedia.org/wiki/Special:FilePath/Ranji%201897%20page%20367%20Lord%20Pembroke.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58936,"Sidney Herbert, 14th Earl of Pembroke",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Russell%20Patrick%201726-1805.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59241,Patrick Russell,Scottish surgeon and naturalist in India (1726-1805)
http://commons.wikimedia.org/wiki/Special:FilePath/J.%20Ramsay%20MacDonald%20LCCN2014715885%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58291,Ramsay MacDonald,UK prime minister in 1924 and 1929 to 1935
http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Hopton%2C%201st%20Baron%20Hopton%20of%20Stratton%20from%20NPG.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58341,"Ralph Hopton, 1st Baron Hopton",English politician
http://commons.wikimedia.org/wiki/Special:FilePath/PeterHeylyn.gif,https://snarc-llgc.wikibase.cloud/entity/Q61165,Peter Heylin,"English ecclesiastic and author of polemical, historical, political and theological tracts (1599-1662)"
http://commons.wikimedia.org/wiki/Special:FilePath/Shirley%20hazzard%20australian%20writer%20mercantile%20library%20for%20fiction%20benefit%20awards%20dinner%20october%2029%202007%20photo%20by%20christopher%20peterson.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60525,Shirley Hazzard,Australian-American Author
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Hesketh-Fleetwood.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60552,Peter Hesketh-Fleetwood,British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Sean%20ocasey%201924.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59288,Seán O'Casey,Irish writer (1880-1964)
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Vinogradoff.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59349,Paul Vinogradoff,Russian historian
http://commons.wikimedia.org/wiki/Special:FilePath/Shane%20Leslie%20LCCN2014686812%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59681,Shane Leslie,Anglo-Irish nationalist writer
http://commons.wikimedia.org/wiki/Special:FilePath/Sidney%20Godolphin%2C%201st%20Earl%20of%20Godolphin%20by%20Sir%20Godfrey%20Kneller%2C%20Bt%20%282%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59391,"Sidney Godolphin, 1st Earl of Godolphin",British politician (1645-1712)
http://commons.wikimedia.org/wiki/Special:FilePath/Peggy%20Seeger%20Salford%202011.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59458,Peggy Seeger,American folk singer
http://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Duncan.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59821,Patrick Duncan,South African politician (1870-1943)
http://commons.wikimedia.org/wiki/Special:FilePath/Siegfried%20Sassoon%20by%20George%20Charles%20Beresford%20%281915%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62128,Siegfried Sassoon,English war poet and writer (1886–1967)
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Lord%20Ashdown%20of%20Norton-sub-Hamdon%20crop%202.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59908,Paddy Ashdown,British politician and diplomat (1941–2018)
http://commons.wikimedia.org/wiki/Special:FilePath/P%20W%20Joyce.png,https://snarc-llgc.wikibase.cloud/entity/Q61472,Patrick Weston Joyce,Irish historian
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Black%202011.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60737,Peter Black,British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Bust%20of%20Sir%20Alexander%20Grant%20by%20Charles%20McBride%2C%20Old%20College%2C%20University%20of%20Edinburgh.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62209,"Sir Alexander Grant, 10th Baronet",British educationist
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Stubbs%20007%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60902,"Peniston Lamb, 1st Viscount Melbourne",British politician (1745-1828)
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Le%20Neve-Norroy%20King%20of%20Arms.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60941,Peter Le Neve,British herald and antiquary
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Lord%20Hain%20crop%202%2C%202019.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60065,Peter Hain,British politician (born 1950)
http://commons.wikimedia.org/wiki/Special:FilePath/Sheenaghpugh.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61810,Sheenagh Pugh,British writer
http://commons.wikimedia.org/wiki/Special:FilePath/ShuteBarrington.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61807,Shute Barrington,British bishop (1734-1826)
http://commons.wikimedia.org/wiki/Special:FilePath/Regius%20Professorship%20Lecture%20%2815648721150%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60240,Shirley Williams,British politician (1930-2021)
http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20Col%20SydneyGodolphin%20StNicholas%27sChurch%20ThamesDitton.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61800,Sidney Godolphin,English politician
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Pears%20publicity%20photo%201971%20crop.png,https://snarc-llgc.wikibase.cloud/entity/Q63184,Peter Pears,British opera and Lied singer
http://commons.wikimedia.org/wiki/Special:FilePath/Meyer%2C%20Paul.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60338,Paul Meyer,French philologist
http://commons.wikimedia.org/wiki/Special:FilePath/Pamela%20Hansford%20Johnson%20as%20a%20young%20woman.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60457,Pamela Hansford Johnson,English writer and critic
http://commons.wikimedia.org/wiki/Special:FilePath/Pascoe%20Grenfell.png,https://snarc-llgc.wikibase.cloud/entity/Q60462,Pascoe Grenfell,British businessman and politician
http://commons.wikimedia.org/wiki/Special:FilePath/PadraicColum.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q62614,Padraic Colum,Irish writer (1881-1972)
http://commons.wikimedia.org/wiki/Special:FilePath/Hanesydd%20celf%20Peter%20Lord%20yn%20rhoi%20araith%20mewn%20gwyl%20R%20S%20Thomas%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63641,Peter Lord,Welsh art historian
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Reas%20%28Bristol%20Photobook%20Festival%2C%202014%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q66611,Paul Reas,British photographer
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20whitehead-The%20poems%20and%20miscellaneous%20compositions.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67044,Paul Whitehead,British satirist
http://commons.wikimedia.org/wiki/Special:FilePath/Cornelis%20Janssens%20van%20Ceulen%20-%20Sir%20Thomas%20Lucy%20and%20his%20Family%20-%20WGA11956.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69373,Robert Lucy,(died 1704)
http://commons.wikimedia.org/wiki/Special:FilePath/Peterbenoitpmbcribpaniwr1.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67881,Peter Michael Benoit,botanist from Wales
http://commons.wikimedia.org/wiki/Special:FilePath/Pablo%20picasso%201.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69556,Pablo Picasso,Spanish painter and sculptor (1881–1973)
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20McCartney%20in%20October%202018.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69578,Paul McCartney,"British rock musician, former member of The Beatles and Wings"
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Florence%20by%20Angharad%20Lloyd.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70681,Peter Florence,British actor
http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Parker%201995.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70668,Peter Parker,British businessman
http://commons.wikimedia.org/wiki/Special:FilePath/P.J.Kavanagh%20c2006.JPG,https://snarc-llgc.wikibase.cloud/entity/Q70694,P. J. Kavanagh,British poet and actor (1931-2015)
http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20Moore%20Callow%20Kermode.png,https://snarc-llgc.wikibase.cloud/entity/Q70767,P. M. C. Kermode,Manx historian and naturalist (1855-1932)
http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20Francesco%20Barbieri%20-%20Saint%20Paul.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70008,Paul the Apostle,Early Christian apostle and missionary (c. AD 5 – c. 64/65)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Louis%20Stevenson%20by%20Henry%20Walter%20Barnett%20bw.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70085,Robert Louis Stevenson,Scottish novelist and poet (1850–1894)
http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20magnificent%20statue%20in%20falaise.JPG,https://snarc-llgc.wikibase.cloud/entity/Q70117,"Robert I, Duke of Normandy","Robert ""The Magnificent"""
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20l%27artiste%20au%20fond%20rose%2C%20par%20Paul%20C%C3%A9zanne.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70161,Paul Cézanne,French painter
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Klee%201911.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70154,Paul Klee,Swiss artist (1879-1940)
http://commons.wikimedia.org/wiki/Special:FilePath/Petrus%20Lombardus.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70218,Peter Lombard,medieval priest and theologian
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20McGann%202015.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70189,Paul McGann,English actor
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Lord%20Tyler%20crop%202.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70351,"Paul Tyler, Baron Tyler",British politician (born 1941)
http://commons.wikimedia.org/wiki/Special:FilePath/Treowen%2001.jpg,https://snarc-llgc.wikibase.cloud/entity/Q71848,Peter Smith,British architectural historian (1926-2013)
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Lord%20Lilley%20crop%202.jpg,https://snarc-llgc.wikibase.cloud/entity/Q71907,Peter Lilley,British Conservative Party politician
http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9F%D0%B5%D1%82%D0%B5%D1%80%20%D0%A8%D1%82%D0%B0%D0%B9%D0%BD%20%D0%A4%D0%BE%D1%82%D0%BE%D0%B3%D1%80%D0%B0%D1%84%20%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9%20%D0%94%D1%83%D0%B1%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%202015.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70526,Peter Stein,German theatre and opera director
http://commons.wikimedia.org/wiki/Special:FilePath/Whyte%20Glendower%20Owen%20%281858%E2%80%931949%29.png,https://snarc-llgc.wikibase.cloud/entity/Q67298,Whyte Glendower Owen,medical pioneer
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Henry%20Raeburn%20-%20Portrait%20of%20Sir%20Walter%20Scott.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57609,Walter Scott,"Scottish novelist, poet and playwright (1771–1832)"
http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Schulze.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57482,Wilhelm Schulze,German linguist and classical philologist (1863-1935)
http://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm%20Henzen.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57793,Wilhelm Henzen,German philologist and epigraphist (1816-1887)
http://commons.wikimedia.org/wiki/Special:FilePath/Whitleystokes.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57880,Whitley Stokes,Irish Celticist (1830-1909)
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Honourable%20Sir%20Wilfrid%20Laurier%20Photo%20C%20%28HS85-10-16873%29%20-%20medium%20crop.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57758,Wilfrid Laurier,7th prime minister of Canada (1841-1919)
http://commons.wikimedia.org/wiki/Special:FilePath/Wilfred%20Owen%20plate%20from%20Poems%20%281920%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57714,Wilfred Owen,English poet and soldier (1893-1918)
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Wayne%20David%20MP%20crop%202.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58751,Wayne David,Welsh politician and MP (born 1957)
